"Simulation_ID","Path_Taken"
"run_52","(2,2) IC:5635.32 -> (0,0) IC:6758.40 -> (1,0) IC:5710.70 -> (0,1) IC:Inf -> (1,1) IC:5634.53 -> (2,1) IC:5632.17 -> (2,0) IC:5630.92 -> (3,0) IC:5633.01 -> (3,1) IC:5633.45"
"run_53","(2,2) IC:5461.47 -> (0,0) IC:6284.78 -> (1,0) IC:5508.80 -> (0,1) IC:6286.80 -> (1,1) IC:5466.13 -> (1,2) IC:5462.85 -> (2,1) IC:5463.09 -> (3,2) IC:5446.69 -> (3,1) IC:5465.08 -> (4,2) IC:5443.02 -> (4,1) IC:5458.52 -> (5,2) IC:5421.05 -> (5,1) IC:5427.56 -> (6,2) IC:5428.90 -> (5,3) IC:5421.40 -> (4,3) IC:5447.34 -> (6,1) IC:5422.88 -> (6,3) IC:5420.86 -> (7,3) IC:5420.72 -> (7,2) IC:5423.30 -> (7,4) IC:5425.79 -> (6,4) IC:5425.40"
"run_54","(2,2) IC:5686.41 -> (0,0) IC:6631.01 -> (1,0) IC:5719.30 -> (0,1) IC:Inf -> (1,1) IC:5660.71 -> (2,1) IC:5663.36 -> (1,2) IC:5661.08 -> (0,2) IC:Inf -> (2,0) IC:5659.50 -> (3,0) IC:5660.34 -> (3,1) IC:5662.04"
"run_55","(2,2) IC:5668.38 -> (0,0) IC:6537.04 -> (1,0) IC:5731.76 -> (0,1) IC:Inf -> (1,1) IC:5666.85 -> (2,1) IC:5668.83 -> (1,2) IC:5668.83 -> (0,2) IC:Inf -> (2,0) IC:5672.17"
"run_56","(2,2) IC:5650.64 -> (0,0) IC:6507.45 -> (1,0) IC:5707.15 -> (0,1) IC:Inf -> (1,1) IC:5682.72 -> (1,2) IC:5656.55 -> (2,1) IC:5664.24 -> (3,2) IC:5637.92 -> (3,1) IC:5659.93 -> (4,2) IC:5624.19 -> (4,1) IC:5660.04 -> (5,2) IC:5615.91 -> (5,1) IC:5629.15 -> (6,2) IC:5611.62 -> (6,1) IC:5618.77 -> (7,2) IC:5609.29 -> (7,1) IC:5612.73 -> (7,3) IC:5616.95 -> (6,3) IC:5632.77"
"run_57","(2,2) IC:5717.69 -> (0,0) IC:6508.26 -> (1,0) IC:5759.63 -> (0,1) IC:6510.30 -> (1,1) IC:5722.34 -> (1,2) IC:5718.46 -> (2,1) IC:5719.81 -> (3,2) IC:5700.24 -> (3,1) IC:5722.47 -> (4,2) IC:5701.06 -> (3,3) IC:5706.26 -> (2,3) IC:5716.71 -> (4,1) IC:5717.21 -> (4,3) IC:5701.94"
"run_58","(2,2) IC:5725.15 -> (0,0) IC:6466.57 -> (1,0) IC:5747.03 -> (0,1) IC:6468.58 -> (1,1) IC:5723.90 -> (2,1) IC:5723.25 -> (2,0) IC:5721.67 -> (3,0) IC:5723.23 -> (3,1) IC:5725.20"
"run_59","(2,2) IC:5545.49 -> (0,0) IC:6298.24 -> (1,0) IC:5562.42 -> (0,1) IC:6300.25 -> (1,1) IC:5544.03 -> (2,1) IC:5545.32 -> (1,2) IC:5543.65 -> (0,2) IC:Inf -> (1,3) IC:5541.77 -> (0,3) IC:Inf -> (2,3) IC:5543.59 -> (1,4) IC:5490.10 -> (0,4) IC:Inf -> (2,4) IC:5489.23 -> (3,4) IC:5487.47 -> (3,3) IC:5510.75 -> (4,4) IC:5488.74 -> (3,5) IC:5489.94 -> (2,5) IC:5495.22 -> (4,3) IC:5525.96 -> (4,5) IC:5502.98"
"run_60","(2,2) IC:5879.73 -> (0,0) IC:6673.00 -> (1,0) IC:5896.83 -> (0,1) IC:6675.04 -> (1,1) IC:5882.85 -> (1,2) IC:5884.62 -> (2,1) IC:5884.47 -> (3,2) IC:5873.73 -> (3,1) IC:5886.34 -> (4,2) IC:5860.28 -> (4,1) IC:5882.11 -> (5,2) IC:5844.58 -> (5,1) IC:5853.62 -> (6,2) IC:5845.72 -> (5,3) IC:5847.92 -> (4,3) IC:5876.85 -> (6,1) IC:5848.58 -> (6,3) IC:5842.79 -> (7,3) IC:5845.40 -> (6,4) IC:5888.82 -> (5,4) IC:5838.22 -> (4,4) IC:5839.80 -> (5,5) IC:5860.37 -> (4,5) IC:5841.28 -> (6,5) IC:5846.96"
"run_61","(2,2) IC:5615.46 -> (0,0) IC:6567.94 -> (1,0) IC:5682.10 -> (0,1) IC:6569.90 -> (1,1) IC:5619.98 -> (1,2) IC:5618.50 -> (2,1) IC:5615.33 -> (2,0) IC:5613.25 -> (3,0) IC:5615.40 -> (3,1) IC:5617.24"
"run_62","(2,2) IC:5604.96 -> (0,0) IC:6584.62 -> (1,0) IC:5654.93 -> (0,1) IC:6586.68 -> (1,1) IC:5611.81 -> (1,2) IC:5613.15 -> (2,1) IC:5613.10 -> (3,2) IC:5612.39 -> (2,3) IC:5604.69 -> (1,3) IC:5604.04 -> (0,3) IC:Inf -> (1,4) IC:5573.33 -> (0,4) IC:Inf -> (2,4) IC:5576.37 -> (1,5) IC:5573.49 -> (0,5) IC:Inf -> (2,5) IC:5575.73"
"run_63","(2,2) IC:5584.59 -> (0,0) IC:6550.66 -> (1,0) IC:5609.82 -> (0,1) IC:6552.81 -> (1,1) IC:5580.25 -> (2,1) IC:5582.25 -> (1,2) IC:5582.31 -> (0,2) IC:Inf -> (2,0) IC:5580.63"
"run_64","(2,2) IC:5587.77 -> (0,0) IC:6447.68 -> (1,0) IC:5637.72 -> (0,1) IC:Inf -> (1,1) IC:5603.01 -> (1,2) IC:5592.91 -> (2,1) IC:5593.11 -> (3,2) IC:5581.77 -> (3,1) IC:5593.33 -> (4,2) IC:5582.15 -> (3,3) IC:5585.65 -> (2,3) IC:5591.60 -> (4,1) IC:5592.53 -> (4,3) IC:5585.35"
"run_65","(2,2) IC:5508.45 -> (0,0) IC:6289.70 -> (1,0) IC:5539.61 -> (0,1) IC:Inf -> (1,1) IC:5506.43 -> (2,1) IC:5504.90 -> (2,0) IC:5502.98 -> (3,0) IC:5504.91 -> (3,1) IC:5506.92"
"run_66","(2,2) IC:5515.52 -> (0,0) IC:6408.21 -> (1,0) IC:5549.81 -> (0,1) IC:Inf -> (1,1) IC:5512.26 -> (2,1) IC:5510.88 -> (2,0) IC:5508.83 -> (3,0) IC:5510.82 -> (3,1) IC:5512.87"
"run_67","(2,2) IC:5655.01 -> (0,0) IC:6455.98 -> (1,0) IC:5666.39 -> (0,1) IC:6458.10 -> (1,1) IC:5651.00 -> (2,1) IC:5651.36 -> (1,2) IC:5648.42 -> (0,2) IC:Inf -> (1,3) IC:5637.79 -> (0,3) IC:Inf -> (2,3) IC:5643.96 -> (1,4) IC:5601.21 -> (0,4) IC:Inf -> (2,4) IC:5601.63 -> (1,5) IC:5600.90 -> (0,5) IC:Inf -> (2,5) IC:5602.56 -> (1,6) IC:5600.34 -> (0,6) IC:Inf -> (2,6) IC:5602.58 -> (1,7) IC:5602.57 -> (0,7) IC:Inf -> (2,7) IC:5604.26"
"run_68","(2,2) IC:5511.26 -> (0,0) IC:6321.00 -> (1,0) IC:5540.19 -> (0,1) IC:6323.05 -> (1,1) IC:5506.89 -> (2,1) IC:5507.74 -> (1,2) IC:5507.30 -> (0,2) IC:Inf -> (2,0) IC:5505.91 -> (3,0) IC:5507.54 -> (3,1) IC:5509.54"
"run_69","(2,2) IC:5549.64 -> (0,0) IC:6511.66 -> (1,0) IC:5578.87 -> (0,1) IC:Inf -> (1,1) IC:5546.09 -> (2,1) IC:5546.95 -> (1,2) IC:5547.46 -> (0,2) IC:Inf -> (2,0) IC:5544.96 -> (3,0) IC:5546.95 -> (3,1) IC:5548.95"
"run_70","(2,2) IC:5519.84 -> (0,0) IC:6376.53 -> (1,0) IC:5559.34 -> (0,1) IC:6378.54 -> (1,1) IC:5516.38 -> (2,1) IC:5517.12 -> (1,2) IC:5518.45 -> (0,2) IC:6380.55 -> (2,0) IC:5515.14 -> (3,0) IC:5517.07 -> (3,1) IC:5518.74"
"run_71","(2,2) IC:5684.87 -> (0,0) IC:6518.20 -> (1,0) IC:5742.84 -> (0,1) IC:Inf -> (1,1) IC:5696.39 -> (1,2) IC:5686.53 -> (2,1) IC:5691.22 -> (3,2) IC:5657.14 -> (3,1) IC:5692.58 -> (4,2) IC:5656.81 -> (4,1) IC:5687.32 -> (5,2) IC:5645.88 -> (5,1) IC:5665.18 -> (6,2) IC:5641.09 -> (6,1) IC:5648.01 -> (7,2) IC:5641.20 -> (6,3) IC:5640.79 -> (5,3) IC:5640.16 -> (4,3) IC:5661.09 -> (5,4) IC:5638.42 -> (4,4) IC:5655.65 -> (6,4) IC:5654.71 -> (5,5) IC:5643.56 -> (4,5) IC:5639.00 -> (6,5) IC:5669.70"
"run_72","(2,2) IC:5788.09 -> (0,0) IC:6689.00 -> (1,0) IC:5819.73 -> (0,1) IC:6691.08 -> (1,1) IC:5789.40 -> (1,2) IC:5788.31 -> (2,1) IC:5788.85 -> (3,2) IC:5772.36 -> (3,1) IC:5789.74 -> (4,2) IC:5770.11 -> (4,1) IC:5783.96 -> (5,2) IC:5740.22 -> (5,1) IC:5745.38 -> (6,2) IC:5772.89 -> (5,3) IC:5770.77 -> (4,3) IC:5776.01 -> (6,1) IC:5743.60 -> (6,3) IC:5762.18"
"run_73","(2,2) IC:5872.17 -> (0,0) IC:6643.70 -> (1,0) IC:5891.64 -> (0,1) IC:Inf -> (1,1) IC:5868.68 -> (2,1) IC:5867.84 -> (2,0) IC:5866.17 -> (3,0) IC:5867.59 -> (3,1) IC:5869.58"
"run_74","(2,2) IC:5447.19 -> (0,0) IC:6197.64 -> (1,0) IC:5492.75 -> (0,1) IC:Inf -> (1,1) IC:5456.14 -> (1,2) IC:5454.51 -> (2,1) IC:5450.44 -> (3,2) IC:5444.61 -> (3,1) IC:5451.98 -> (4,2) IC:5440.53 -> (4,1) IC:5438.76 -> (4,0) IC:5452.00 -> (5,1) IC:5417.50 -> (5,0) IC:5422.98 -> (6,1) IC:5418.59 -> (5,2) IC:5409.93 -> (6,2) IC:5411.74 -> (5,3) IC:5404.61 -> (4,3) IC:5433.13 -> (6,3) IC:5402.15 -> (7,3) IC:5404.55 -> (6,4) IC:5402.60 -> (5,4) IC:5400.24 -> (4,4) IC:5396.23 -> (3,4) IC:5402.15 -> (4,5) IC:5410.53 -> (3,3) IC:5412.80 -> (3,5) IC:5426.03 -> (5,5) IC:5407.98"
"run_75","(2,2) IC:5520.03 -> (0,0) IC:6383.29 -> (1,0) IC:5566.00 -> (0,1) IC:Inf -> (1,1) IC:5521.98 -> (1,2) IC:5520.68 -> (2,1) IC:5518.62 -> (2,0) IC:5516.82 -> (3,0) IC:5518.53 -> (3,1) IC:5520.58"
"run_76","(2,2) IC:5477.26 -> (0,0) IC:6213.33 -> (1,0) IC:5492.33 -> (0,1) IC:6215.37 -> (1,1) IC:5475.27 -> (2,1) IC:5475.37 -> (1,2) IC:5475.80 -> (0,2) IC:Inf -> (2,0) IC:5473.70 -> (3,0) IC:5475.31 -> (3,1) IC:5477.36"
"run_77","(2,2) IC:5614.09 -> (0,0) IC:6348.10 -> (1,0) IC:5652.27 -> (0,1) IC:6350.25 -> (1,1) IC:5616.95 -> (1,2) IC:5616.39 -> (2,1) IC:5613.45 -> (2,0) IC:5611.85 -> (3,0) IC:5612.11 -> (3,1) IC:5614.19"
"run_78","(2,2) IC:5540.60 -> (0,0) IC:6294.85 -> (1,0) IC:5569.68 -> (0,1) IC:Inf -> (1,1) IC:5543.36 -> (1,2) IC:5539.72 -> (0,2) IC:6298.92 -> (1,3) IC:5533.92 -> (0,3) IC:Inf -> (2,3) IC:5540.10 -> (1,4) IC:5502.65 -> (0,4) IC:Inf -> (2,4) IC:5504.29 -> (1,5) IC:5505.27 -> (0,5) IC:Inf -> (2,5) IC:5505.94"
"run_79","(2,2) IC:5849.09 -> (0,0) IC:6740.37 -> (1,0) IC:5891.99 -> (0,1) IC:Inf -> (1,1) IC:5854.24 -> (1,2) IC:5852.06 -> (2,1) IC:5849.26 -> (3,2) IC:5834.92 -> (3,1) IC:5851.00 -> (4,2) IC:5813.22 -> (4,1) IC:5849.94 -> (5,2) IC:5803.32 -> (5,1) IC:5817.34 -> (6,2) IC:5818.98 -> (5,3) IC:5809.53 -> (4,3) IC:5837.64 -> (6,1) IC:5811.91 -> (6,3) IC:5824.21"
"run_80","(2,2) IC:5448.07 -> (0,0) IC:6393.78 -> (1,0) IC:5462.24 -> (0,1) IC:Inf -> (1,1) IC:5444.06 -> (2,1) IC:5445.08 -> (1,2) IC:5444.97 -> (0,2) IC:Inf -> (2,0) IC:5443.13 -> (3,0) IC:5444.93 -> (3,1) IC:5447.22"
"run_81","(2,2) IC:5620.90 -> (0,0) IC:6482.16 -> (1,0) IC:5652.19 -> (0,1) IC:Inf -> (1,1) IC:5618.52 -> (2,1) IC:5621.24 -> (1,2) IC:5620.32 -> (0,2) IC:6486.09 -> (2,0) IC:5621.64"
"run_82","(2,2) IC:5676.51 -> (0,0) IC:6540.48 -> (1,0) IC:5696.67 -> (0,1) IC:Inf -> (1,1) IC:5674.60 -> (2,1) IC:5671.98 -> (2,0) IC:5670.73 -> (3,0) IC:5670.61 -> (4,0) IC:5671.01 -> (3,1) IC:5672.64 -> (4,1) IC:5670.18 -> (5,1) IC:5628.55 -> (5,0) IC:5654.92 -> (6,1) IC:5623.55 -> (6,0) IC:5629.80 -> (7,1) IC:5624.54 -> (6,2) IC:5625.01 -> (5,2) IC:5623.51 -> (4,2) IC:5664.48 -> (5,3) IC:5638.20 -> (4,3) IC:5657.87 -> (6,3) IC:5632.07"
"run_83","(2,2) IC:5854.08 -> (0,0) IC:6568.19 -> (1,0) IC:5878.91 -> (0,1) IC:6570.26 -> (1,1) IC:5856.47 -> (1,2) IC:5858.19 -> (2,1) IC:5851.42 -> (2,0) IC:5857.61 -> (3,1) IC:5860.91 -> (3,0) IC:5858.97 -> (3,2) IC:5845.07 -> (4,2) IC:5834.21 -> (4,1) IC:5862.91 -> (5,2) IC:5812.62 -> (5,1) IC:5838.21 -> (6,2) IC:5808.25 -> (6,1) IC:5828.20 -> (7,2) IC:5810.51 -> (6,3) IC:5811.78 -> (5,3) IC:5830.65 -> (7,1) IC:5825.64 -> (7,3) IC:5816.09"
"run_84","(2,2) IC:5699.09 -> (0,0) IC:6480.41 -> (1,0) IC:5730.54 -> (0,1) IC:6482.41 -> (1,1) IC:5696.03 -> (2,1) IC:5688.67 -> (2,0) IC:5697.65 -> (3,1) IC:5700.44 -> (1,2) IC:5698.40 -> (3,0) IC:5698.41 -> (3,2) IC:5697.77"
"run_85","(2,2) IC:5577.93 -> (0,0) IC:6370.59 -> (1,0) IC:5610.95 -> (0,1) IC:6372.63 -> (1,1) IC:5589.65 -> (1,2) IC:5578.54 -> (2,1) IC:5585.89 -> (3,2) IC:5563.45 -> (3,1) IC:5584.67 -> (4,2) IC:5556.17 -> (4,1) IC:5580.29 -> (5,2) IC:5536.28 -> (5,1) IC:5548.21 -> (6,2) IC:5538.00 -> (5,3) IC:5537.96 -> (4,3) IC:5547.85 -> (6,1) IC:5543.66 -> (6,3) IC:5540.61"
"run_86","(2,2) IC:5626.39 -> (0,0) IC:6312.11 -> (1,0) IC:5670.10 -> (0,1) IC:Inf -> (1,1) IC:5640.38 -> (1,2) IC:5631.97 -> (2,1) IC:5631.32 -> (3,2) IC:5608.75 -> (3,1) IC:5631.80 -> (4,2) IC:5600.20 -> (4,1) IC:5629.38 -> (5,2) IC:5586.92 -> (5,1) IC:5606.13 -> (6,2) IC:5582.99 -> (6,1) IC:5587.89 -> (7,2) IC:5584.60 -> (6,3) IC:5586.03 -> (5,3) IC:5584.36 -> (7,1) IC:5589.92 -> (7,3) IC:5585.73"
"run_87","(2,2) IC:5858.24 -> (0,0) IC:6665.10 -> (1,0) IC:5885.92 -> (0,1) IC:Inf -> (1,1) IC:5859.48 -> (1,2) IC:5856.45 -> (0,2) IC:Inf -> (1,3) IC:5846.92 -> (0,3) IC:Inf -> (2,3) IC:5853.66 -> (1,4) IC:5822.06 -> (0,4) IC:Inf -> (2,4) IC:5836.40 -> (1,5) IC:5824.05 -> (0,5) IC:Inf -> (2,5) IC:5824.00"
"run_88","(2,2) IC:5635.94 -> (0,0) IC:6354.76 -> (1,0) IC:5669.93 -> (0,1) IC:Inf -> (1,1) IC:5641.66 -> (1,2) IC:5637.04 -> (2,1) IC:5638.72 -> (3,2) IC:5626.39 -> (3,1) IC:5639.99 -> (4,2) IC:5608.89 -> (4,1) IC:5641.37 -> (5,2) IC:5590.35 -> (5,1) IC:5594.69 -> (6,2) IC:5599.16 -> (5,3) IC:5606.44 -> (4,3) IC:5635.75 -> (6,1) IC:5600.84 -> (6,3) IC:5589.16 -> (7,3) IC:5581.98 -> (7,2) IC:5580.44 -> (7,1) IC:5586.40"
"run_89","(2,2) IC:5845.89 -> (0,0) IC:6723.05 -> (1,0) IC:5893.65 -> (0,1) IC:Inf -> (1,1) IC:5844.66 -> (2,1) IC:5846.57 -> (1,2) IC:5845.71 -> (0,2) IC:6727.12 -> (2,0) IC:5843.85 -> (3,0) IC:5845.21 -> (3,1) IC:5846.71"
"run_90","(2,2) IC:5609.85 -> (0,0) IC:6554.01 -> (1,0) IC:5648.98 -> (0,1) IC:Inf -> (1,1) IC:5609.98 -> (1,2) IC:5609.57 -> (0,2) IC:6558.03 -> (1,3) IC:5599.44 -> (0,3) IC:Inf -> (2,3) IC:5609.12 -> (1,4) IC:5574.86 -> (0,4) IC:Inf -> (2,4) IC:Inf -> (1,5) IC:5574.62 -> (0,5) IC:Inf -> (2,5) IC:5574.84 -> (1,6) IC:5575.39 -> (0,6) IC:Inf -> (2,6) IC:5574.45 -> (3,6) IC:5572.12 -> (3,5) IC:5577.51 -> (4,6) IC:5580.52 -> (3,7) IC:5581.40 -> (2,7) IC:5578.58 -> (4,5) IC:5586.73 -> (4,7) IC:5581.88"
"run_91","(2,2) IC:5554.98 -> (0,0) IC:6373.29 -> (1,0) IC:5592.68 -> (0,1) IC:Inf -> (1,1) IC:5558.53 -> (1,2) IC:5554.31 -> (0,2) IC:Inf -> (1,3) IC:5547.44 -> (0,3) IC:Inf -> (2,3) IC:5554.41 -> (1,4) IC:5533.71 -> (0,4) IC:Inf -> (2,4) IC:5534.75 -> (1,5) IC:5537.57 -> (0,5) IC:Inf -> (2,5) IC:5668.38"
"run_92","(2,2) IC:5816.65 -> (0,0) IC:6730.04 -> (1,0) IC:5844.61 -> (0,1) IC:Inf -> (1,1) IC:5818.68 -> (1,2) IC:5819.13 -> (2,1) IC:5818.63 -> (3,2) IC:5817.36 -> (2,3) IC:5815.23 -> (1,3) IC:5816.96 -> (3,3) IC:5813.80 -> (4,3) IC:5811.80 -> (4,2) IC:5814.86 -> (5,3) IC:5814.77 -> (4,4) IC:5817.58 -> (3,4) IC:5873.82 -> (5,2) IC:5784.87 -> (5,1) IC:5808.54 -> (6,2) IC:5797.74 -> (4,1) IC:5819.58 -> (6,1) IC:5796.63 -> (6,3) IC:5806.39"
"run_93","(2,2) IC:5595.23 -> (0,0) IC:6304.46 -> (1,0) IC:5606.84 -> (0,1) IC:Inf -> (1,1) IC:5595.83 -> (1,2) IC:5592.62 -> (0,2) IC:Inf -> (1,3) IC:5576.78 -> (0,3) IC:Inf -> (2,3) IC:5589.00 -> (1,4) IC:5532.74 -> (0,4) IC:Inf -> (2,4) IC:5534.58 -> (1,5) IC:5534.66 -> (0,5) IC:Inf -> (2,5) IC:5597.17"
"run_94","(2,2) IC:5407.45 -> (0,0) IC:6210.73 -> (1,0) IC:5478.67 -> (0,1) IC:6212.77 -> (1,1) IC:5415.42 -> (1,2) IC:5409.48 -> (2,1) IC:5408.87 -> (3,2) IC:5393.60 -> (3,1) IC:5410.77 -> (4,2) IC:5393.47 -> (4,1) IC:5407.96 -> (5,2) IC:5386.29 -> (5,1) IC:5394.08 -> (6,2) IC:5385.77 -> (6,1) IC:5389.04 -> (7,2) IC:5386.78 -> (6,3) IC:5387.03 -> (5,3) IC:5385.37 -> (4,3) IC:5384.03 -> (3,3) IC:5384.56 -> (4,4) IC:5383.27 -> (3,4) IC:5384.17 -> (5,4) IC:5384.03 -> (4,5) IC:5388.21 -> (3,5) IC:5386.25 -> (5,5) IC:5405.90"
"run_95","(2,2) IC:5723.39 -> (0,0) IC:6544.87 -> (1,0) IC:5745.84 -> (0,1) IC:Inf -> (1,1) IC:5721.22 -> (2,1) IC:5717.41 -> (2,0) IC:5716.71 -> (3,0) IC:5716.28 -> (4,0) IC:5716.40 -> (3,1) IC:5718.67 -> (4,1) IC:5717.33"
"run_96","(2,2) IC:5474.32 -> (0,0) IC:6363.11 -> (1,0) IC:5515.85 -> (0,1) IC:Inf -> (1,1) IC:5472.64 -> (2,1) IC:5472.06 -> (2,0) IC:5469.81 -> (3,0) IC:5472.09 -> (3,1) IC:5474.14"
"run_97","(2,2) IC:5701.76 -> (0,0) IC:6657.96 -> (1,0) IC:5728.29 -> (0,1) IC:Inf -> (1,1) IC:5702.08 -> (1,2) IC:5700.38 -> (0,2) IC:Inf -> (1,3) IC:5692.55 -> (0,3) IC:Inf -> (2,3) IC:5705.96 -> (1,4) IC:5654.50 -> (0,4) IC:Inf -> (2,4) IC:5647.97 -> (3,4) IC:5729.79 -> (2,5) IC:5650.27 -> (1,5) IC:5649.27 -> (3,3) IC:5663.60 -> (3,5) IC:5653.10"
"run_98","(2,2) IC:5811.67 -> (0,0) IC:6653.29 -> (1,0) IC:5850.62 -> (0,1) IC:Inf -> (1,1) IC:5808.65 -> (2,1) IC:5809.42 -> (1,2) IC:5810.23 -> (0,2) IC:Inf -> (2,0) IC:5807.50 -> (3,0) IC:5809.41 -> (3,1) IC:5809.44"
"run_99","(2,2) IC:5693.42 -> (0,0) IC:6590.76 -> (1,0) IC:5732.55 -> (0,1) IC:Inf -> (1,1) IC:5685.37 -> (2,1) IC:5685.05 -> (2,0) IC:5682.63 -> (3,0) IC:5684.28 -> (3,1) IC:5683.22"
"run_100","(2,2) IC:5444.37 -> (0,0) IC:6293.56 -> (1,0) IC:5467.98 -> (0,1) IC:Inf -> (1,1) IC:5442.68 -> (2,1) IC:5442.23 -> (2,0) IC:5440.61 -> (3,0) IC:5442.32 -> (3,1) IC:5444.37"
