method,sim_id,p,q,time,n_models,aic,bic
grid_search,1,1,4.0,95.55258417129517,64.0,5734.627132789668,5768.981419742543
grid_search,2,5,4.0,91.77314901351929,64.0,5589.446031561558,5643.431339630361
grid_search,3,7,3.0,90.89189100265503,64.0,5629.448057416629,5688.341120764415
grid_search,4,1,4.0,80.12367796897888,64.0,5678.550605346281,5712.904892299156
grid_search,5,1,4.0,101.07540202140808,64.0,5383.622145293716,5417.976432246591
grid_search,6,1,4.0,82.71910405158997,64.0,5755.61796367378,5789.972250626654
grid_search,7,2,4.0,85.51804518699646,64.0,5660.100267131685,5699.3623093635415
grid_search,8,3,6.0,85.57721281051636,64.0,5632.082821472881,5686.068129541684
grid_search,9,2,5.0,86.37509894371033,64.0,5676.496876805721,5720.66667431656
grid_search,10,1,4.0,83.35626411437988,64.0,5427.603500605042,5461.957787557917
grid_search,11,5,6.0,84.09112000465393,64.0,5903.403477672199,5967.204296298967
grid_search,12,1,4.0,73.71083188056946,64.0,5671.960106787546,5706.31439374042
grid_search,13,7,1.0,93.24653506278992,64.0,5712.306109229135,5761.383662018956
grid_search,14,4,4.0,84.74807000160217,64.0,5557.647724119046,5606.725276908867
grid_search,15,3,4.0,82.36850500106812,64.0,5779.1137394430925,5823.283536953932
grid_search,16,1,4.0,74.46326804161072,64.0,5596.640737552904,5630.995024505779
grid_search,17,4,6.0,81.42299604415894,64.0,5609.5764215793615,5668.469484927147
grid_search,18,1,5.0,81.58600497245789,64.0,5554.413315945001,5593.675358176858
grid_search,19,1,7.0,79.12441611289978,64.0,5616.449994420265,5665.527547210087
grid_search,20,6,5.0,97.42905187606812,64.0,5733.225624596782,5797.02644322355
grid_search,21,3,7.0,85.7881441116333,64.0,5634.726434299413,5693.619497647199
grid_search,22,1,5.0,87.16468691825867,64.0,5510.475251617545,5549.737293849402
grid_search,23,6,7.0,89.81160688400269,64.0,5541.959578776221,5615.575907960953
grid_search,24,1,5.0,86.68737983703613,64.0,5479.685683264935,5518.9477254967915
grid_search,25,7,6.0,82.64452600479126,64.0,5514.61057740253,5588.226906587262
grid_search,26,6,6.0,78.3886489868164,64.0,5583.981873874271,5652.690447780021
grid_search,27,5,6.0,85.67883110046387,64.0,5560.021355116046,5623.822173742814
grid_search,28,4,7.0,95.72938990592957,64.0,5466.558828380135,5530.359647006903
grid_search,29,1,5.0,98.51293396949768,64.0,5548.298906237786,5587.560948469642
grid_search,30,5,5.0,91.52572417259216,64.0,5456.410799408021,5515.303862755807
grid_search,31,5,7.0,84.91382884979248,64.0,5578.843604541434,5647.552178447184
grid_search,32,5,7.0,85.21511697769165,64.0,5734.997565779456,5803.706139685206
grid_search,33,4,5.0,89.84085893630981,64.0,5708.873093581852,5762.858401650656
grid_search,34,5,5.0,93.0691430568695,64.0,5422.425104901454,5481.3181682492395
grid_search,35,3,4.0,99.7464849948883,64.0,5543.84964445279,5588.019441963629
grid_search,36,1,4.0,84.8676769733429,64.0,5751.540476449523,5785.894763402398
grid_search,37,1,4.0,75.57544183731079,64.0,5731.2450625860165,5765.599349538891
grid_search,38,7,7.0,93.45655179023743,64.0,5631.269436382402,5709.793520846117
grid_search,39,4,6.0,78.27252292633057,64.0,5714.468430420921,5773.361493768707
grid_search,40,4,4.0,88.45656108856201,64.0,5757.06233690766,5806.1398896974815
grid_search,41,1,5.0,85.6173369884491,64.0,5552.142792041069,5591.404834272926
grid_search,42,1,4.0,92.22170996665955,64.0,5471.1513595581255,5505.505646511
grid_search,43,1,5.0,85.72814702987671,64.0,5678.418700882846,5717.680743114703
grid_search,44,5,6.0,77.50491404533386,64.0,5795.717907480561,5859.518726107329
grid_search,45,1,5.0,104.88109278678894,64.0,5842.2714391837635,5881.53348141562
grid_search,46,6,5.0,94.6685791015625,64.0,5513.1412291804,5576.942047807168
grid_search,47,1,5.0,81.18936800956726,64.0,5564.630063080824,5603.8921053126805
grid_search,48,1,5.0,86.01581406593323,64.0,5625.012201293687,5664.274243525544
grid_search,49,2,5.0,93.07024884223938,64.0,5631.022133024819,5675.191930535658
grid_search,50,5,7.0,91.72747087478638,64.0,5585.138647051754,5653.847220957504
grid_search,51,7,4.0,94.3981249332428,64.0,5744.84440083019,5808.645219456958
grid_search,52,1,4.0,85.86971521377563,64.0,5602.61498738511,5636.969274337985
grid_search,53,1,4.0,95.65748381614685,64.0,5416.968028258362,5451.322315211237
grid_search,54,4,5.0,75.04460096359253,64.0,5638.716918161291,5692.702226230094
grid_search,55,1,4.0,83.57265496253967,64.0,5650.322631597694,5684.676918550569
grid_search,56,5,6.0,88.44021415710449,64.0,5602.521956164339,5666.322774791107
grid_search,57,1,4.0,84.92392706871033,64.0,5662.512509054303,5696.866796007178
grid_search,58,4,4.0,96.9475929737091,64.0,5694.717668528649,5743.79522131847
grid_search,59,4,7.0,96.1452169418335,64.0,5485.123121139235,5548.923939766003
grid_search,60,2,4.0,85.36021399497986,64.0,5835.876449708603,5875.13849194046
grid_search,61,3,7.0,83.3614890575409,64.0,5541.169280843656,5600.062344191442
grid_search,62,4,5.0,82.55952310562134,64.0,5566.847422904198,5620.832730973001
grid_search,63,2,4.0,83.34654593467712,64.0,5544.715054925715,5583.977097157572
grid_search,64,6,7.0,83.36771988868713,64.0,5541.17849996589,5614.794829150623
grid_search,65,4,7.0,75.31452703475952,64.0,5462.699333266052,5526.50015189282
grid_search,66,1,4.0,81.30721592903137,64.0,5485.069999305301,5519.424286258176
grid_search,67,1,6.0,85.3795759677887,64.0,5600.340188349907,5644.509985860746
grid_search,68,1,5.0,85.72877407073975,64.0,5475.771458424486,5515.033500656343
grid_search,69,7,1.0,90.67472386360168,64.0,5513.364436504333,5562.441989294154
grid_search,70,1,4.0,97.02503705024719,64.0,5487.764692408049,5522.118979360924
grid_search,71,1,4.0,90.62080907821655,64.0,5635.913635931864,5670.267922884738
grid_search,72,1,4.0,96.5225121974945,64.0,5736.317187514111,5770.671474466985
grid_search,73,1,5.0,97.50182795524597,64.0,5797.589132392023,5836.85117462388
grid_search,74,4,4.0,129.35348200798035,64.0,5396.226908818531,5445.3044616083525
grid_search,75,7,5.0,101.19742608070374,64.0,5479.528031099393,5548.236605005143
grid_search,76,7,5.0,105.57487893104553,64.0,5428.259845262922,5496.968419168672
grid_search,77,5,4.0,107.06427597999573,64.0,5576.212688977104,5630.197997045908
grid_search,78,7,2.0,90.9258291721344,64.0,5501.078653092344,5555.063961161148
grid_search,79,5,4.0,95.95489811897278,64.0,5801.558852170857,5855.54416023966
grid_search,80,5,2.0,98.75601696968079,64.0,5421.864852061658,5466.034649572497
grid_search,81,1,5.0,95.0830020904541,64.0,5595.311252726627,5634.5732949584835
grid_search,82,6,5.0,95.05608677864075,64.0,5616.157682333487,5679.958500960255
grid_search,83,6,2.0,98.90226721763611,64.0,5808.2476369390515,5857.325189728873
grid_search,84,4,7.0,107.34895300865173,64.0,5663.96602694758,5727.766845574348
grid_search,85,2,4.0,105.63815307617188,64.0,5534.568473222138,5573.830515453995
grid_search,86,4,7.0,104.8842339515686,64.0,5580.523161122984,5644.323979749752
grid_search,87,6,0.0,102.23171305656433,64.0,5821.214350152845,5860.476392384702
grid_search,88,5,4.0,149.508624792099,64.0,5570.0868741500835,5624.072182218887
grid_search,89,1,4.0,95.58122992515564,64.0,5806.105945708512,5840.460232661387
grid_search,90,7,2.0,100.32339811325073,64.0,5570.364306108387,5624.34961417719
grid_search,91,1,4.0,94.06760501861572,64.0,5533.711372408927,5568.065659361801
grid_search,92,3,5.0,90.53983211517334,64.0,5779.107759135539,5828.18531192536
grid_search,93,1,4.0,109.24535202980042,64.0,5532.7370906529295,5567.091377605804
grid_search,94,3,6.0,115.76216006278992,64.0,5377.804965263368,5431.790273332172
grid_search,95,1,4.0,83.25256299972534,64.0,5683.38216954933,5717.736456502204
grid_search,96,1,5.0,94.81582188606262,64.0,5452.068054119969,5491.330096351826
grid_search,97,2,4.0,105.64202308654785,64.0,5647.974522263679,5687.236564495536
grid_search,98,4,6.0,94.75062799453735,64.0,5766.912615590875,5825.805678938661
grid_search,99,5,1.0,88.83340311050415,64.0,5659.131268776866,5698.393311008723
grid_search,100,7,4.0,101.20958495140076,64.0,5415.999122411192,5479.79994103796
grid_search,101,1,4.0,100.82610511779785,64.0,5688.509581292762,5722.863868245637
grid_search,102,1,4.0,93.20562100410461,64.0,5534.437328410436,5568.7916153633105
grid_search,103,1,5.0,94.54436302185059,64.0,5443.2300028532945,5482.492045085151
grid_search,104,4,4.0,89.08187198638916,64.0,5786.294621031206,5835.372173821027
grid_search,105,7,7.0,91.96883893013,64.0,5564.4359417865235,5642.960026250237
grid_search,106,4,7.0,78.32393908500671,64.0,5610.807022152714,5674.607840779482
grid_search,107,1,4.0,82.72580695152283,64.0,5485.342290126632,5519.696577079507
grid_search,108,4,4.0,82.56483507156372,64.0,5399.480647333495,5448.558200123316
grid_search,109,5,4.0,93.91074585914612,64.0,5703.529193259665,5757.514501328468
grid_search,110,3,6.0,79.71512389183044,64.0,5887.764153719897,5941.7494617887005
grid_search,111,1,6.0,78.69098997116089,64.0,5420.2587569713605,5464.4285544822
grid_search,112,5,6.0,85.2971339225769,64.0,5675.080523915132,5738.8813425419
grid_search,113,2,4.0,80.38474988937378,64.0,5788.398672620405,5827.660714852262
grid_search,114,1,5.0,76.67306685447693,64.0,5562.843858472228,5602.105900704085
grid_search,115,5,6.0,83.16586995124817,64.0,5716.602967653103,5780.403786279871
grid_search,116,4,4.0,83.86295795440674,64.0,5503.558357573574,5552.635910363395
grid_search,117,6,6.0,78.14688801765442,64.0,5623.751539865309,5692.460113771059
grid_search,118,7,6.0,83.15588784217834,64.0,5275.949374173156,5349.565703357888
grid_search,119,7,1.0,77.74031209945679,64.0,5717.194831506335,5766.272384296156
grid_search,120,1,5.0,71.45757484436035,64.0,5588.570324678378,5627.832366910235
grid_search,121,5,4.0,83.80477404594421,64.0,5591.305751990963,5645.291060059766
grid_search,122,3,5.0,76.04744505882263,64.0,5585.346157372988,5634.42371016281
grid_search,123,3,5.0,82.24309802055359,64.0,5424.938137441234,5474.0156902310555
grid_search,124,1,7.0,81.7680230140686,64.0,5502.845396599828,5551.922949389649
grid_search,125,1,5.0,72.74593782424927,64.0,5676.258762209793,5715.5208044416495
grid_search,126,5,2.0,80.56446290016174,64.0,5453.388219022034,5497.558016532873
grid_search,127,1,4.0,84.83578896522522,64.0,5534.429427081121,5568.783714033995
grid_search,128,2,5.0,91.1282570362091,64.0,5632.100972019911,5676.27076953075
grid_search,129,1,7.0,93.25617289543152,64.0,5622.995668324258,5672.073221114079
grid_search,130,2,4.0,92.37110209465027,64.0,5351.8330366698365,5391.095078901693
grid_search,131,1,4.0,85.10908794403076,64.0,5743.5496470361,5777.903933988975
grid_search,132,5,6.0,80.65168714523315,64.0,5622.280804162336,5686.081622789104
grid_search,133,2,5.0,86.35774111747742,64.0,5435.180788240777,5479.350585751616
grid_search,134,2,4.0,78.24974799156189,64.0,5664.093332243039,5703.355374474896
grid_search,135,4,4.0,81.38362002372742,64.0,5550.7842250240565,5599.861777813878
grid_search,136,5,7.0,86.95146918296814,64.0,5505.049884793902,5573.758458699652
grid_search,137,2,4.0,83.74752402305603,64.0,5455.018069563635,5494.280111795492
grid_search,138,1,4.0,89.15727996826172,64.0,5370.693812563237,5405.0480995161115
grid_search,139,1,4.0,79.55372214317322,64.0,5564.295227760858,5598.649514713733
grid_search,140,7,3.0,86.00853109359741,64.0,5619.626599069456,5678.519662417241
grid_search,141,4,6.0,80.51783514022827,64.0,5646.3280578215845,5705.22112116937
grid_search,142,6,5.0,81.51767587661743,64.0,5652.229444605007,5716.030263231775
grid_search,143,2,4.0,83.10901808738708,64.0,5694.620425500271,5733.882467732128
grid_search,144,4,7.0,84.75766205787659,64.0,5846.212797984925,5910.013616611693
grid_search,145,1,6.0,80.14964389801025,64.0,5406.371837830708,5450.541635341547
grid_search,146,7,7.0,81.84280204772949,64.0,5564.748404597162,5643.272489060877
grid_search,147,4,4.0,80.93566393852234,64.0,5612.503347891176,5661.580900680998
grid_search,148,1,4.0,75.970458984375,64.0,5552.094558361801,5586.448845314676
grid_search,149,5,7.0,84.66735291481018,64.0,5672.761345467734,5741.469919373484
grid_search,150,1,5.0,78.32747197151184,64.0,5571.622118681707,5610.884160913564
grid_search,151,1,5.0,87.35599207878113,64.0,5323.128230473866,5362.390272705723
grid_search,152,1,4.0,82.86423397064209,64.0,5688.184271578962,5722.538558531836
grid_search,153,4,5.0,80.42419695854187,64.0,5623.115769945215,5677.101078014019
grid_search,154,1,6.0,86.26750206947327,64.0,5721.8834252683955,5766.053222779235
grid_search,155,1,6.0,82.3779239654541,64.0,5459.075951153196,5503.245748664035
grid_search,156,1,7.0,73.77045798301697,64.0,5637.090386986769,5686.16793977659
grid_search,157,2,7.0,81.6094560623169,64.0,5520.28622113509,5574.271529203894
grid_search,158,1,4.0,78.42992806434631,64.0,5604.681383070876,5639.035670023751
grid_search,159,4,4.0,84.32320022583008,64.0,5575.162309644088,5624.239862433909
grid_search,160,6,0.0,84.33833694458008,64.0,5755.272927715961,5794.534969947817
grid_search,161,3,5.0,88.11772513389587,64.0,5474.996665941985,5524.0742187318065
grid_search,162,1,5.0,82.07346105575562,64.0,5542.312226951704,5581.574269183561
grid_search,163,1,6.0,76.31162691116333,64.0,5448.882964483019,5493.052761993858
grid_search,164,5,7.0,73.86766290664673,64.0,5730.277076144117,5798.985650049867
grid_search,165,6,3.0,78.10596799850464,64.0,5464.507095648697,5518.492403717501
grid_search,166,4,7.0,78.44789409637451,64.0,5533.984562828327,5597.785381455095
grid_search,167,6,5.0,79.58745884895325,64.0,5448.77530479501,5512.576123421778
grid_search,168,1,4.0,84.01531600952148,64.0,5582.686844734452,5617.041131687327
grid_search,169,1,4.0,83.41773295402527,64.0,5572.650212947964,5607.004499900839
grid_search,170,6,7.0,85.80360698699951,64.0,5435.404845213301,5509.0211743980335
grid_search,171,4,7.0,79.64431595802307,64.0,5719.425602307884,5783.226420934652
grid_search,172,4,5.0,87.90333700180054,64.0,5812.306508372955,5866.291816441759
grid_search,173,6,5.0,89.07915496826172,64.0,5536.579475692334,5600.380294319102
grid_search,174,1,4.0,72.27627205848694,64.0,5504.9031895866565,5539.257476539531
grid_search,175,2,6.0,81.08093595504761,64.0,5405.434035470257,5454.5115882600785
grid_search,176,2,4.0,78.46315383911133,64.0,5654.06676224686,5693.328804478717
grid_search,177,5,2.0,80.96204710006714,64.0,5827.865509888727,5872.035307399566
grid_search,178,3,4.0,74.80562090873718,64.0,5457.420012194939,5501.589809705778
grid_search,179,4,6.0,86.15037894248962,64.0,5404.646468900251,5463.539532248037
grid_search,180,2,6.0,80.5462589263916,64.0,5613.556659484248,5662.634212274069
grid_search,181,1,4.0,78.54527997970581,64.0,5630.425010484955,5664.77929743783
grid_search,182,1,5.0,87.47143077850342,64.0,5642.5839233949,5681.845965626757
grid_search,183,4,4.0,84.52943706512451,64.0,5412.000904384335,5461.078457174156
grid_search,184,6,7.0,81.88628196716309,64.0,5309.857780079775,5383.474109264507
grid_search,185,1,5.0,84.28617787361145,64.0,5480.159580979685,5519.421623211542
grid_search,186,5,6.0,78.56148600578308,64.0,5811.277767555946,5875.078586182714
grid_search,187,7,4.0,81.99314904212952,64.0,5688.113929343018,5751.914747969786
grid_search,188,2,4.0,87.2938449382782,64.0,5456.78484584007,5496.046888071927
grid_search,189,1,4.0,75.66576290130615,64.0,5588.68416206477,5623.038449017645
grid_search,190,4,7.0,87.6959490776062,64.0,5488.4679108808905,5552.2687295076585
grid_search,191,4,6.0,78.91912698745728,64.0,5685.800040092924,5744.69310344071
grid_search,192,4,6.0,89.7221291065216,64.0,5677.589578924982,5736.482642272767
grid_search,193,6,0.0,84.78046011924744,64.0,5474.6933593220565,5513.955401553913
grid_search,194,5,6.0,74.52624011039734,64.0,5716.796766532357,5780.597585159125
grid_search,195,2,4.0,78.81763005256653,64.0,5634.222839606525,5673.484881838382
grid_search,196,1,4.0,84.26052212715149,64.0,5585.660316535541,5620.014603488416
grid_search,197,6,3.0,79.71558499336243,64.0,5553.8662344887625,5607.851542557566
grid_search,198,2,4.0,83.56751012802124,64.0,5744.624829758532,5783.8868719903885
grid_search,199,3,4.0,93.0133228302002,64.0,5450.678751550627,5494.848549061466
grid_search,200,3,4.0,84.55844807624817,64.0,5646.192251429534,5690.362048940373
grid_search,201,1,4.0,83.77723097801208,64.0,5688.718098842353,5723.072385795228
grid_search,202,5,4.0,80.36645197868347,64.0,5493.724334977041,5547.709643045844
grid_search,203,3,4.0,85.25979590415955,64.0,5381.997216423432,5426.167013934271
grid_search,204,1,4.0,90.2211401462555,64.0,5633.747513334308,5668.101800287182
grid_search,205,2,5.0,97.93197798728943,64.0,5714.916169454362,5759.085966965201
grid_search,206,1,4.0,98.82698321342468,64.0,5711.5033867494085,5745.857673702283
grid_search,207,1,4.0,93.45630288124084,64.0,5497.530330951929,5531.884617904803
grid_search,208,5,5.0,86.78953504562378,64.0,5352.469010145506,5411.362073493292
grid_search,209,2,6.0,81.33400106430054,64.0,5399.782169256087,5448.859722045909
grid_search,210,1,4.0,88.7784059047699,64.0,5532.146140964817,5566.500427917692
grid_search,211,4,4.0,83.35529494285583,64.0,5617.792993964469,5666.87054675429
grid_search,212,1,5.0,72.94250392913818,64.0,5397.855524330948,5437.117566562805
grid_search,213,4,6.0,89.79400491714478,64.0,5723.605892075609,5782.498955423394
grid_search,214,3,6.0,84.83618807792664,64.0,5685.743592933594,5739.728901002398
grid_search,215,7,3.0,88.22638201713562,64.0,5647.5431579338365,5706.436221281622
grid_search,216,1,4.0,88.58469200134277,64.0,5651.480506277871,5685.834793230746
grid_search,217,1,4.0,76.76986503601074,64.0,5692.882011107406,5727.23629806028
grid_search,218,1,4.0,81.5522940158844,64.0,5735.680129816888,5770.034416769763
grid_search,219,5,4.0,89.81470012664795,64.0,5794.148439455661,5848.1337475244645
grid_search,220,1,4.0,82.41939282417297,64.0,5545.73902584471,5580.093312797585
grid_search,221,2,7.0,78.13166904449463,64.0,5735.72838463451,5789.713692703313
grid_search,222,7,6.0,83.24742984771729,64.0,5754.829801129302,5828.446130314034
grid_search,223,5,4.0,86.55099296569824,64.0,5415.013376184968,5468.998684253772
grid_search,224,6,6.0,87.52907299995422,64.0,5398.47283627965,5467.181410185401
grid_search,225,1,5.0,74.57978916168213,64.0,5769.168376144725,5808.430418376582
grid_search,226,6,0.0,80.93784999847412,64.0,5731.134729074567,5770.396771306424
grid_search,227,2,5.0,88.95131707191467,64.0,5736.86103232598,5781.030829836819
grid_search,228,1,4.0,81.19537091255188,64.0,5626.5277682810265,5660.882055233901
grid_search,229,1,4.0,87.88694214820862,64.0,5444.8328167132995,5479.187103666174
grid_search,230,6,3.0,96.48901605606079,64.0,5493.91758306607,5547.902891134873
grid_search,231,7,1.0,80.28793787956238,64.0,5446.282317049729,5495.35986983955
grid_search,232,6,7.0,73.4822690486908,64.0,5614.220685141704,5687.8370143264365
grid_search,233,2,5.0,80.77236986160278,64.0,5774.6118608457555,5818.781658356595
grid_search,234,3,7.0,91.28036713600159,64.0,5404.426945849084,5463.32000919687
grid_search,235,3,5.0,79.65850687026978,64.0,5785.568626619074,5834.6461794088955
grid_search,236,2,6.0,87.30212116241455,64.0,5713.983511703949,5763.061064493771
grid_search,237,5,4.0,88.85254502296448,64.0,5389.838542053076,5443.823850121879
grid_search,238,1,4.0,91.48798298835754,64.0,5463.588409747423,5497.942696700297
grid_search,239,1,4.0,76.73593807220459,64.0,5543.316495633694,5577.670782586569
grid_search,240,4,4.0,79.0320200920105,64.0,5632.999590676703,5682.077143466524
grid_search,241,1,5.0,78.07076907157898,64.0,5602.994304637497,5642.256346869354
grid_search,242,1,5.0,85.59526085853577,64.0,5559.684096282779,5598.946138514636
grid_search,243,1,4.0,75.42037391662598,64.0,5534.034681122748,5568.388968075623
grid_search,244,1,6.0,85.74041891098022,64.0,5608.963214157587,5653.133011668426
grid_search,245,1,5.0,82.16089606285095,64.0,5770.236481982647,5809.498524214504
grid_search,246,3,7.0,92.00547790527344,64.0,5517.793814384304,5576.68687773209
grid_search,247,5,2.0,76.73837399482727,64.0,5656.449862243051,5700.61965975389
grid_search,248,7,4.0,86.55477595329285,64.0,5492.214600261631,5556.015418888399
grid_search,249,2,6.0,87.00105404853821,64.0,5463.390772151815,5512.468324941637
grid_search,250,1,4.0,82.61877512931824,64.0,5297.1586109950185,5331.512897947893
