method  , sim_id, p, q  , time               , n_models, aic               , bic
stepwise,      1, 1, 4.0, 14.914425134658813 ,     14.0, 5734.627132789668 , 5768.981419742543
stepwise,      2, 2, 4.0, 20.149540185928345 ,     19.0, 5590.196811710977 , 5629.458853942834
stepwise,      3, 1, 4.0, 12.360738039016724 ,     13.0, 5632.626771483981 , 5666.981058436856
stepwise,      4, 1, 4.0, 14.626688003540039 ,     13.0, 5678.550605346281 , 5712.904892299156
stepwise,      5, 2, 0.0, 12.291875123977661 ,     11.0, 5429.788063271199 , 5449.419084387127
stepwise,      6, 1, 4.0, 13.304626941680908 ,     14.0, 5755.61796367378  , 5789.972250626654
stepwise,      7, 1, 6.0, 17.18605899810791  ,     18.0, 5661.286729495994 , 5705.456527006833
stepwise,      8, 1, 4.0, 12.956864833831787 ,     14.0, 5633.410771462391 , 5667.765058415265
stepwise,      9, 2, 5.0, 20.07007598876953  ,     18.0, 5676.496876805721 , 5720.66667431656
stepwise,     10, 1, 4.0, 12.725980997085571 ,     14.0, 5427.603500605042 , 5461.957787557917
stepwise,     11, 1, 5.0, 16.37041997909546  ,     17.0, 5909.151787620237 , 5948.413829852094
stepwise,     12, 1, 4.0, 12.17057991027832  ,     14.0, 5671.960106787546 , 5706.31439374042
stepwise,     13, 1, 4.0, 14.281921148300171 ,     14.0, 5713.404865468924 , 5747.759152421799
stepwise,     14, 1, 4.0, 12.063917875289917 ,     14.0, 5560.4677287293725, 5594.822015682247
stepwise,     15, 1, 4.0, 13.20953106880188  ,     14.0, 5779.961856688132 , 5814.316143641006
stepwise,     16, 1, 4.0, 15.062973022460938 ,     17.0, 5596.640737552904 , 5630.995024505779
stepwise,     17, 1, 4.0, 13.590837001800537 ,     14.0, 5614.583779787453 , 5648.9380667403275
stepwise,     18, 1, 5.0, 17.13407611846924  ,     16.0, 5554.413315945001 , 5593.675358176858
stepwise,     19, 1, 4.0, 14.323683977127075 ,     14.0, 5622.725483788054 , 5657.079770740928
stepwise,     20, 1, 6.0, 18.39630913734436  ,     19.0, 5735.961414016633 , 5780.131211527472
stepwise,     21, 1, 5.0, 16.509382009506226 ,     17.0, 5648.743705124743 , 5688.0057473566
stepwise,     22, 1, 5.0, 16.18003821372986  ,     17.0, 5510.475251617545 , 5549.737293849402
stepwise,     23, 2, 5.0, 20.55600595474243  ,     18.0, 5543.041356808409 , 5587.211154319248
stepwise,     24, 1, 2.0,  9.079293966293335 ,     10.0, 5508.6675439263445, 5533.206320321256
stepwise,     25, 2, 5.0, 20.698992013931274 ,     20.0, 5516.824351154424 , 5560.994148665263
stepwise,     26, 2, 5.0, 18.298355102539062 ,     20.0, 5589.089565614292 , 5633.259363125131
stepwise,     27, 1, 4.0, 12.870332956314087 ,     14.0, 5567.544003222139 , 5601.898290175013
stepwise,     28, 1, 4.0, 14.033798933029175 ,     13.0, 5470.120739271465 , 5504.47502622434
stepwise,     29, 1, 5.0, 15.001492023468018 ,     16.0, 5548.298906237786 , 5587.560948469642
stepwise,     30, 1, 5.0, 15.691372871398926 ,     16.0, 5459.87401491457  , 5499.1360571464265
stepwise,     31, 1, 1.0,  9.231770038604736 ,     11.0, 5617.344789538755 , 5636.975810654684
stepwise,     32, 1, 4.0, 12.82741117477417  ,     14.0, 5739.414697878365 , 5773.768984831239
stepwise,     33, 1, 7.0, 16.14216685295105  ,     17.0, 5716.4995982468145, 5765.577151036636
stepwise,     34, 1, 5.0, 16.181716918945312 ,     16.0, 5424.304226851966 , 5463.566269083823
stepwise,     35, 2, 6.0, 25.417349100112915 ,     19.0, 5545.5503265275565, 5594.627879317378
stepwise,     36, 1, 4.0, 12.656394958496094 ,     14.0, 5751.540476449523 , 5785.894763402398
stepwise,     37, 1, 4.0, 11.9807448387146   ,     14.0, 5731.2450625860165, 5765.599349538891
stepwise,     38, 1, 4.0, 12.84179401397705  ,     14.0, 5633.835944622013 , 5668.190231574888
stepwise,     39, 1, 5.0, 14.485673904418945 ,     16.0, 5722.149920669057 , 5761.411962900914
stepwise,     40, 1, 6.0, 16.978615045547485 ,     18.0, 5762.501428488968 , 5806.671225999807
stepwise,     41, 1, 5.0, 15.958194971084595 ,     16.0, 5552.142792041069 , 5591.404834272926
stepwise,     42, 1, 4.0, 14.271487951278687 ,     14.0, 5471.1513595581255, 5505.505646511
stepwise,     43, 1, 5.0, 14.729769945144653 ,     16.0, 5678.418700882846 , 5717.680743114703
stepwise,     44, 1, 5.0, 16.411237001419067 ,     17.0, 5803.275755422344 , 5842.537797654201
stepwise,     45, 1, 5.0, 19.390784978866577 ,     16.0, 5842.2714391837635, 5881.53348141562
stepwise,     46, 1, 4.0, 14.010879039764404 ,     14.0, 5517.695417897368 , 5552.049704850243
stepwise,     47, 1, 5.0, 15.814194917678833 ,     16.0, 5564.630063080824 , 5603.8921053126805
stepwise,     48, 1, 5.0, 15.252862930297852 ,     16.0, 5625.012201293687 , 5664.274243525544
stepwise,     49, 1, 5.0, 17.890053033828735 ,     15.0, 5635.020280466401 , 5674.282322698258
stepwise,     50, 1, 4.0, 14.59741997718811  ,     14.0, 5589.310918318105 , 5623.66520527098
stepwise,     51, 1, 4.0, 13.389425039291382 ,     14.0, 5749.257361942181 , 5783.611648895056
stepwise,     52, 1, 4.0, 13.807695150375366 ,     14.0, 5602.61498738511  , 5636.969274337985
stepwise,     53, 1, 4.0, 14.600307941436768 ,     13.0, 5416.968028258362 , 5451.322315211237
stepwise,     54, 1, 4.0, 12.188223838806152 ,     14.0, 5640.780849574853 , 5675.135136527728
stepwise,     55, 1, 1.0,  9.492318153381348 ,      9.0, 5666.847892307338 , 5686.478913423267
stepwise,     56, 1, 5.0, 16.363386869430542 ,     15.0, 5607.798676542249 , 5647.060718774106
stepwise,     57, 1, 4.0, 12.845733165740967 ,     13.0, 5662.512509054303 , 5696.866796007178
stepwise,     58, 1, 5.0, 15.433484077453613 ,     16.0, 5700.664012216505 , 5739.926054448362
stepwise,     59, 1, 5.0, 15.8608980178833   ,     16.0, 5486.978541073754 , 5526.240583305611
stepwise,     60, 2, 4.0, 20.419508934020996 ,     16.0, 5835.876449708603 , 5875.13849194046
stepwise,     61, 1, 4.0, 14.426141023635864 ,     14.0, 5550.321971134025 , 5584.6762580869
stepwise,     62, 1, 4.0, 12.090168952941895 ,     13.0, 5573.326624381954 , 5607.680911334829
stepwise,     63, 1, 1.0,  9.024775981903076 ,     11.0, 5580.248688264734 , 5599.8797093806625
stepwise,     64, 1, 5.0, 17.257342100143433 ,     17.0, 5550.258047038042 , 5589.520089269899
stepwise,     65, 1, 5.0, 14.128920078277588 ,     16.0, 5466.848640657187 , 5506.110682889044
stepwise,     66, 1, 4.0, 13.944885969161987 ,     14.0, 5485.069999305301 , 5519.424286258176
stepwise,     67, 1, 6.0, 18.08273196220398  ,     18.0, 5600.340188349907 , 5644.509985860746
stepwise,     68, 1, 5.0, 15.752985954284668 ,     16.0, 5475.771458424486 , 5515.033500656343
stepwise,     69, 1, 5.0, 15.645242929458618 ,     16.0, 5513.797389669672 , 5553.059431901529
stepwise,     70, 1, 4.0, 14.187520027160645 ,     14.0, 5487.764692408049 , 5522.118979360924
stepwise,     71, 1, 4.0, 13.306972026824951 ,     13.0, 5635.913635931864 , 5670.267922884738
stepwise,     72, 1, 4.0, 13.981797933578491 ,     14.0, 5736.317187514111 , 5770.671474466985
stepwise,     73, 1, 5.0, 18.42623281478882  ,     16.0, 5797.589132392023 , 5836.85117462388
stepwise,     74, 3, 4.0, 31.605396032333374 ,     20.0, 5402.152248362511 , 5446.32204587335
stepwise,     75, 2, 7.0, 25.884264945983887 ,     20.0, 5482.880540010029 , 5536.865848078833
stepwise,     76, 1, 5.0, 17.86920189857483  ,     16.0, 5443.482948719852 , 5482.744990951709
stepwise,     77, 2, 6.0, 26.512344121932983 ,     21.0, 5577.16777526198  , 5626.245328051801
stepwise,     78, 1, 4.0, 14.77583909034729  ,     14.0, 5502.650049326047 , 5537.004336278922
stepwise,     79, 1, 4.0, 14.293909072875977 ,     14.0, 5801.848241944576 , 5836.202528897451
stepwise,     80, 1, 6.0, 19.646140098571777 ,     18.0, 5422.853850453272 , 5467.023647964111
stepwise,     81, 1, 5.0, 19.77869701385498  ,     18.0, 5595.311252726627 , 5634.5732949584835
stepwise,     82, 1, 5.0, 16.851790189743042 ,     16.0, 5617.134411613764 , 5656.396453845621
stepwise,     83, 1, 6.0, 35.35294818878174  ,     25.0, 5810.212177701374 , 5854.381975212213
stepwise,     84, 1, 5.0, 16.782269954681396 ,     16.0, 5664.855250559613 , 5704.1172927914695
stepwise,     85, 1, 6.0, 20.58438491821289  ,     19.0, 5536.107119352262 , 5580.276916863101
stepwise,     86, 1, 4.0, 15.993093967437744 ,     14.0, 5580.8572220769265, 5615.211509029801
stepwise,     87, 1, 4.0, 14.05838394165039  ,     14.0, 5822.060582055261 , 5856.414869008136
stepwise,     88, 1, 7.0, 57.312828063964844 ,     17.0, 5582.383673103808 , 5631.4612258936295
stepwise,     89, 1, 4.0, 14.22491192817688  ,     14.0, 5806.105945708512 , 5840.460232661387
stepwise,     90, 2, 6.0, 23.82733988761902  ,     20.0, 5574.4524260930875, 5623.529978882909
stepwise,     91, 1, 4.0, 14.335247039794922 ,     14.0, 5533.711372408927 , 5568.065659361801
stepwise,     92, 3, 5.0, 24.82096290588379  ,     17.0, 5779.107759135539 , 5828.18531192536
stepwise,     93, 1, 4.0, 14.953841924667358 ,     14.0, 5532.7370906529295, 5567.091377605804
stepwise,     94, 3, 6.0, 34.544212102890015 ,     22.0, 5377.804965263368 , 5431.790273332172
stepwise,     95, 1, 4.0, 13.841403007507324 ,     14.0, 5683.38216954933  , 5717.736456502204
stepwise,     96, 1, 5.0, 16.25857400894165  ,     16.0, 5452.068054119969 , 5491.330096351826
stepwise,     97, 2, 4.0, 22.363287925720215 ,     18.0, 5647.974522263679 , 5687.236564495536
stepwise,     98, 1, 5.0, 16.067128896713257 ,     16.0, 5768.01780837464  , 5807.279850606496
stepwise,     99, 1, 4.0, 14.10804295539856  ,     14.0, 5660.461488859763 , 5694.815775812638
stepwise,    100, 1, 5.0, 17.180282831192017 ,     16.0, 5416.887290262905 , 5456.149332494761
stepwise,    101, 1, 4.0, 14.242926120758057 ,     14.0, 5688.509581292762 , 5722.863868245637
stepwise,    102, 1, 1.0,  9.250515937805176 ,      9.0, 5583.535700809385 , 5603.166721925314
stepwise,    103, 1, 5.0, 15.725947856903076 ,     16.0, 5443.2300028532945, 5482.492045085151
stepwise,    104, 2, 2.0, 10.34512996673584  ,     10.0, 5800.053804104607 , 5829.500335778499
stepwise,    105, 2, 6.0, 23.204650163650513 ,     20.0, 5570.515219763375 , 5619.5927725531965
stepwise,    106, 1, 4.0, 12.198441982269287 ,     13.0, 5613.969847481228 , 5648.324134434102
stepwise,    107, 1, 4.0, 11.963770866394043 ,     14.0, 5485.342290126632 , 5519.696577079507
stepwise,    108, 1, 6.0, 16.491880893707275 ,     18.0, 5403.980007254395 , 5448.149804765234
stepwise,    109, 2, 6.0, 24.75671410560608  ,     21.0, 5703.811068730852 , 5752.888621520673
stepwise,    110, 1, 1.0,  6.812786102294922 ,      9.0, 5914.811863131559 , 5934.442884247488
stepwise,    111, 1, 2.0,  8.091958999633789 ,     10.0, 5452.973800157088 , 5477.512576551999
stepwise,    112, 2, 3.0, 12.536067962646484 ,     11.0, 5680.06703993132  , 5714.421326884195
stepwise,    113, 2, 4.0, 17.869909048080444 ,     18.0, 5788.398672620405 , 5827.660714852262
stepwise,    114, 1, 5.0, 14.770965099334717 ,     16.0, 5562.843858472228 , 5602.105900704085
stepwise,    115, 1, 5.0, 17.72186589241028  ,     16.0, 5720.428371252965 , 5759.690413484822
stepwise,    116, 1, 4.0, 12.823308944702148 ,     14.0, 5503.790852399242 , 5538.1451393521165
stepwise,    117, 1, 4.0, 12.362382173538208 ,     14.0, 5630.486838702129 , 5664.841125655003
stepwise,    118, 1, 4.0, 12.683118104934692 ,     14.0, 5284.835827243615 , 5319.19011419649
stepwise,    119, 1, 4.0, 12.408847093582153 ,     14.0, 5719.884827072003 , 5754.239114024877
stepwise,    120, 1, 1.0,  7.549547910690308 ,      9.0, 5624.90664696529  , 5644.537668081219
stepwise,    121, 2, 6.0, 20.02385187149048  ,     20.0, 5592.5250602768965, 5641.602613066718
stepwise,    122, 1, 5.0, 15.860241889953613 ,     17.0, 5589.956458316075 , 5629.218500547932
stepwise,    123, 1, 5.0, 14.037413120269775 ,     16.0, 5425.737336698361 , 5464.999378930218
stepwise,    124, 1, 4.0, 13.315972089767456 ,     14.0, 5505.985024692859 , 5540.339311645734
stepwise,    125, 1, 5.0, 14.099409103393555 ,     16.0, 5676.258762209793 , 5715.5208044416495
stepwise,    126, 1, 6.0, 18.48139500617981  ,     18.0, 5462.046169190434 , 5506.215966701273
stepwise,    127, 1, 4.0, 12.937170028686523 ,     14.0, 5534.429427081121 , 5568.783714033995
stepwise,    128, 1, 5.0, 14.851554870605469 ,     16.0, 5633.47977535959  , 5672.741817591447
stepwise,    129, 1, 7.0, 21.32631802558899  ,     20.0, 5622.995668324258 , 5672.073221114079
stepwise,    130, 2, 4.0, 17.748897075653076 ,     13.0, 5351.8330366698365, 5391.095078901693
stepwise,    131, 1, 4.0, 12.528438091278076 ,     14.0, 5743.5496470361   , 5777.903933988975
stepwise,    132, 1, 5.0, 13.997657060623169 ,     16.0, 5623.093505348702 , 5662.355547580559
stepwise,    133, 2, 5.0, 19.24140691757202  ,     18.0, 5435.180788240777 , 5479.350585751616
stepwise,    134, 2, 4.0, 17.348243951797485 ,     18.0, 5664.093332243039 , 5703.355374474896
stepwise,    135, 1, 7.0, 16.656480073928833 ,     18.0, 5552.025408459761 , 5601.102961249582
stepwise,    136, 2, 6.0, 21.99686098098755  ,     20.0, 5507.636448695611 , 5556.714001485432
stepwise,    137, 1, 2.0,  8.471894025802612 ,     10.0, 5481.121021855763 , 5505.659798250674
stepwise,    138, 1, 4.0, 12.687037944793701 ,     14.0, 5370.693812563237 , 5405.0480995161115
stepwise,    139, 1, 4.0, 13.418224096298218 ,     14.0, 5564.295227760858 , 5598.649514713733
stepwise,    140, 1, 5.0, 16.30955696105957  ,     17.0, 5621.636646655058 , 5660.898688886915
stepwise,    141, 1, 4.0, 12.913301944732666 ,     14.0, 5648.978080796738 , 5683.332367749613
stepwise,    142, 1, 5.0, 14.545176982879639 ,     16.0, 5655.867962936372 , 5695.130005168229
stepwise,    143, 1, 6.0, 16.033985137939453 ,     18.0, 5697.5208719247275, 5741.690669435567
stepwise,    144, 1, 4.0, 12.790786027908325 ,     14.0, 5847.678068538151 , 5882.032355491026
stepwise,    145, 1, 4.0, 12.964120149612427 ,     14.0, 5409.449662189144 , 5443.803949142019
stepwise,    146, 1, 4.0, 13.021595001220703 ,     14.0, 5569.27958309773  , 5603.633870050605
stepwise,    147, 1, 5.0, 14.596174955368042 ,     16.0, 5613.702784847271 , 5652.964827079128
stepwise,    148, 1, 4.0, 12.70320200920105  ,     14.0, 5552.094558361801 , 5586.448845314676
stepwise,    149, 2, 4.0, 21.370616912841797 ,     19.0, 5676.720732978985 , 5715.982775210842
stepwise,    150, 1, 5.0, 13.254647970199585 ,     16.0, 5571.622118681707 , 5610.884160913564
stepwise,    151, 1, 5.0, 14.559662103652954 ,     16.0, 5323.128230473866 , 5362.390272705723
stepwise,    152, 1, 4.0, 12.078289031982422 ,     14.0, 5688.184271578962 , 5722.538558531836
stepwise,    153, 1, 5.0, 14.575207948684692 ,     16.0, 5626.6445259559305, 5665.906568187787
stepwise,    154, 1, 6.0, 17.998126983642578 ,     19.0, 5721.8834252683955, 5766.053222779235
stepwise,    155, 1, 4.0, 12.3051118850708   ,     14.0, 5459.449038561504 , 5493.803325514378
stepwise,    156, 1, 5.0, 15.885360956192017 ,     17.0, 5637.3962562207935, 5676.65829845265
stepwise,    157, 1, 2.0,  8.560894966125488 ,     10.0, 5541.024232209574 , 5565.563008604485
stepwise,    158, 1, 4.0, 12.637035846710205 ,     14.0, 5604.681383070876 , 5639.035670023751
stepwise,    159, 1, 4.0, 12.475096940994263 ,     14.0, 5577.613362064292 , 5611.967649017167
stepwise,    160, 1, 4.0, 11.844192028045654 ,     14.0, 5757.840994399804 , 5792.195281352679
stepwise,    161, 2, 2.0, 10.134651899337769 ,     10.0, 5508.8761307991335, 5538.322662473026
stepwise,    162, 1, 5.0, 14.546618938446045 ,     16.0, 5542.312226951704 , 5581.574269183561
stepwise,    163, 1, 4.0, 12.595262050628662 ,     14.0, 5450.439245320043 , 5484.793532272917
stepwise,    164, 2, 4.0, 14.918866872787476 ,     16.0, 5731.989067154322 , 5771.2511093861785
stepwise,    165, 1, 5.0, 15.103123903274536 ,     16.0, 5469.352064939415 , 5508.614107171272
stepwise,    166, 1, 4.0, 12.278084993362427 ,     14.0, 5543.63664570138  , 5577.990932654255
stepwise,    167, 1, 4.0, 12.423356056213379 ,     14.0, 5451.219098567678 , 5485.573385520553
stepwise,    168, 1, 4.0, 12.120843172073364 ,     14.0, 5582.686844734452 , 5617.041131687327
stepwise,    169, 1, 4.0, 12.254552125930786 ,     14.0, 5572.650212947964 , 5607.004499900839
stepwise,    170, 1, 5.0, 16.314388036727905 ,     17.0, 5443.821814851528 , 5483.083857083385
stepwise,    171, 2, 4.0, 20.008858919143677 ,     19.0, 5720.9144716272   , 5760.176513859057
stepwise,    172, 1, 5.0, 16.367051124572754 ,     17.0, 5821.256978669381 , 5860.519020901238
stepwise,    173, 1, 5.0, 14.858218908309937 ,     16.0, 5537.280409547519 , 5576.542451779376
stepwise,    174, 2, 0.0,  9.578534126281738 ,     11.0, 5540.759229005118 , 5560.390250121047
stepwise,    175, 1, 4.0, 12.12061095237732  ,     14.0, 5407.992249986707 , 5442.346536939582
stepwise,    176, 2, 0.0,  9.853522062301636 ,     11.0, 5680.466071337084 , 5700.097092453013
stepwise,    177, 1, 5.0, 13.655954122543335 ,     16.0, 5831.68147646765  , 5870.943518699507
stepwise,    178, 1, 6.0, 15.982676982879639 ,     19.0, 5460.952491967645 , 5505.122289478484
stepwise,    179, 1, 5.0, 15.222676038742065 ,     15.0, 5410.506487211552 , 5449.768529443409
stepwise,    180, 2, 6.0, 20.131354808807373 ,     20.0, 5613.556659484248 , 5662.634212274069
stepwise,    181, 1, 4.0, 12.479690074920654 ,     14.0, 5630.425010484955 , 5664.77929743783
stepwise,    182, 2, 0.0,  9.357424020767212 ,     11.0, 5678.9321006613   , 5698.563121777229
stepwise,    183, 1, 5.0, 16.165071964263916 ,     15.0, 5412.164362161185 , 5451.426404393042
stepwise,    184, 1, 7.0, 18.262817859649658 ,     18.0, 5313.7125533989765, 5362.790106188798
stepwise,    185, 1, 5.0, 15.545858144760132 ,     16.0, 5480.159580979685 , 5519.421623211542
stepwise,    186, 1, 4.0, 12.465718030929565 ,     14.0, 5816.793975377349 , 5851.148262330224
stepwise,    187, 1, 5.0, 14.849874019622803 ,     16.0, 5693.902128978262 , 5733.164171210119
stepwise,    188, 2, 4.0, 19.62246608734131  ,     18.0, 5456.78484584007  , 5496.046888071927
stepwise,    189, 1, 4.0, 11.534361839294434 ,     14.0, 5588.68416206477  , 5623.038449017645
stepwise,    190, 3, 4.0, 25.151151180267334 ,     21.0, 5488.732699876746 , 5532.902497387585
stepwise,    191, 1, 5.0, 16.404361963272095 ,     17.0, 5693.559601949967 , 5732.821644181824
stepwise,    192, 1, 5.0, 14.100997924804688 ,     16.0, 5680.969959904087 , 5720.232002135944
stepwise,    193, 1, 5.0, 15.138306140899658 ,     16.0, 5475.256196734482 , 5514.518238966339
stepwise,    194, 1, 4.0, 11.712218046188354 ,     14.0, 5724.870910490303 , 5759.225197443177
stepwise,    195, 2, 4.0, 14.861843824386597 ,     13.0, 5634.222839606525 , 5673.484881838382
stepwise,    196, 1, 4.0, 12.19379210472107  ,     14.0, 5585.660316535541 , 5620.014603488416
stepwise,    197, 1, 4.0, 14.05896782875061  ,     14.0, 5556.846922153579 , 5591.2012091064535
stepwise,    198, 2, 4.0, 18.60944700241089  ,     18.0, 5744.624829758532 , 5783.8868719903885
stepwise,    199, 1, 4.0, 13.301431894302368 ,     14.0, 5453.457445299603 , 5487.811732252478
stepwise,    200, 1, 5.0, 16.903146982192993 ,     17.0, 5650.17641114437  , 5689.438453376227
stepwise,    201, 1, 4.0, 12.198873043060303 ,     14.0, 5688.718098842353 , 5723.072385795228
stepwise,    202, 3, 2.0, 15.25430703163147  ,     16.0, 5523.314919019076 , 5557.669205971951
stepwise,    203, 1, 6.0, 20.304129123687744 ,     19.0, 5383.5448214156495, 5427.714618926489
stepwise,    204, 1, 4.0, 14.064194917678833 ,     14.0, 5633.747513334308 , 5668.101800287182
stepwise,    205, 2, 5.0, 23.793267965316772 ,     18.0, 5714.916169454362 , 5759.085966965201
stepwise,    206, 1, 4.0, 13.333550930023193 ,     13.0, 5711.5033867494085, 5745.857673702283
stepwise,    207, 1, 4.0, 15.507697820663452 ,     14.0, 5497.530330951929 , 5531.884617904803
stepwise,    208, 1, 6.0, 17.457932949066162 ,     18.0, 5358.60218245747  , 5402.771979968309
stepwise,    209, 2, 6.0, 20.28441286087036  ,     20.0, 5399.782169256087 , 5448.859722045909
stepwise,    210, 1, 4.0, 13.58823013305664  ,     14.0, 5532.146140964817 , 5566.500427917692
stepwise,    211, 1, 4.0, 13.866466045379639 ,     14.0, 5626.014519253712 , 5660.368806206587
stepwise,    212, 1, 5.0, 14.341080904006958 ,     16.0, 5397.855524330948 , 5437.117566562805
stepwise,    213, 2, 4.0, 21.644453048706055 ,     19.0, 5723.897119145417 , 5763.159161377273
stepwise,    214, 1, 4.0, 12.679569959640503 ,     13.0, 5686.540241418807 , 5720.894528371682
stepwise,    215, 1, 7.0, 16.587076902389526 ,     18.0, 5651.5095600807845, 5700.587112870606
stepwise,    216, 1, 4.0, 12.64565896987915  ,     14.0, 5651.480506277871 , 5685.834793230746
stepwise,    217, 2, 2.0,  9.45239806175232  ,     10.0, 5739.00378839422  , 5768.450320068112
stepwise,    218, 1, 4.0, 13.124660015106201 ,     14.0, 5735.680129816888 , 5770.034416769763
stepwise,    219, 2, 0.0, 10.172877073287964 ,     12.0, 5839.178909811447 , 5858.809930927376
stepwise,    220, 1, 4.0, 12.677258014678955 ,     14.0, 5545.73902584471  , 5580.093312797585
stepwise,    221, 2, 7.0, 19.272578954696655 ,     20.0, 5735.72838463451  , 5789.713692703313
stepwise,    222, 1, 5.0, 14.35788106918335  ,     16.0, 5761.484319263851 , 5800.746361495708
stepwise,    223, 2, 0.0,  9.786293983459473 ,     12.0, 5432.408175297941 , 5452.03919641387
stepwise,    224, 1, 5.0, 14.067308902740479 ,     16.0, 5400.575488388887 , 5439.837530620744
stepwise,    225, 1, 5.0, 15.35936689376831  ,     17.0, 5769.168376144725 , 5808.430418376582
stepwise,    226, 4, 6.0, 33.84807801246643  ,     28.0, 5733.136956869867 , 5792.030020217653
stepwise,    227, 2, 5.0, 20.983168125152588 ,     18.0, 5736.86103232598  , 5781.030829836819
stepwise,    228, 1, 4.0, 12.706490993499756 ,     14.0, 5626.5277682810265, 5660.882055233901
stepwise,    229, 1, 4.0, 14.186927080154419 ,     14.0, 5444.8328167132995, 5479.187103666174
stepwise,    230, 1, 5.0, 22.315582990646362 ,     17.0, 5501.457782699486 , 5540.719824931343
stepwise,    231, 1, 5.0, 18.130079984664917 ,     17.0, 5446.418924626964 , 5485.680966858821
stepwise,    232, 1, 4.0, 11.935353994369507 ,     14.0, 5620.976128953902 , 5655.330415906777
stepwise,    233, 1, 5.0, 14.707832098007202 ,     16.0, 5779.817804782667 , 5819.079847014524
stepwise,    234, 1, 5.0, 16.864399194717407 ,     15.0, 5409.162081873538 , 5448.424124105395
stepwise,    235, 1, 4.0, 79.22246789932251  ,     13.0, 5789.4374691275525, 5823.791756080427
stepwise,    236, 2, 6.0, 22.165621042251587 ,     20.0, 5713.983511703949 , 5763.061064493771
stepwise,    237, 2, 4.0, 18.584249019622803 ,     18.0, 5398.280711255678 , 5437.542753487535
stepwise,    238, 1, 4.0, 12.478344202041626 ,     14.0, 5463.588409747423 , 5497.942696700297
stepwise,    239, 1, 4.0, 11.72822117805481  ,     14.0, 5543.316495633694 , 5577.670782586569
stepwise,    240, 1, 5.0, 13.695281982421875 ,     16.0, 5634.211723337122 , 5673.473765568979
stepwise,    241, 2, 1.0, 10.682379961013794 ,     12.0, 5637.473257984957 , 5662.012034379868
stepwise,    242, 1, 5.0, 16.71269392967224  ,     17.0, 5559.684096282779 , 5598.946138514636
stepwise,    243, 1, 4.0, 12.958632946014404 ,     14.0, 5534.034681122748 , 5568.388968075623
stepwise,    244, 1, 6.0, 17.263588905334473 ,     18.0, 5608.963214157587 , 5653.133011668426
stepwise,    245, 1, 5.0, 13.498454093933105 ,     16.0, 5770.236481982647 , 5809.498524214504
stepwise,    246, 2, 4.0, 34.72375702857971  ,     22.0, 5520.828744493944 , 5560.090786725801
stepwise,    247, 1, 4.0, 12.466439962387085 ,     14.0, 5658.2887700744795, 5692.643057027354
stepwise,    248, 1, 4.0, 11.605252981185913 ,     13.0, 5500.266036971251 , 5534.620323924126
stepwise,    249, 2, 6.0, 20.998394012451172 ,     20.0, 5463.390772151815 , 5512.468324941637
